ID,Name,CountryCode,District,Population
3716,Mitšurinsk,RUS,Tambov,120700
3715,Magadan,RUS,Magadan,121000
3714,Atšinsk,RUS,Krasnojarsk,121600
3713,Tšerkessk,RUS,Karatšai-Tšerkessia,121700
3712,Novotšeboksarsk,RUS,Tšuvassia,123400
3711,Kamyšin,RUS,Volgograd,124600
3710,Orehovo-Zujevo,RUS,Moskova,124900
3709,Odintsovo,RUS,Moskova,127400
3708,Serpuhov,RUS,Moskova,132000
3707,Korolev,RUS,Moskova,132400
3706,Pjatigorsk,RUS,Stavropol,132500
3705,Nevinnomyssk,RUS,Stavropol,132600
3704,Balašiha,RUS,Moskova,132900
3703,Himki,RUS,Moskova,133700
3702,Pervouralsk,RUS,Sverdlovsk,136100
3701,Dimitrovgrad,RUS,Uljanovsk,137000
3700,Novomoskovsk,RUS,Tula,138100
3699,Almetjevsk,RUS,Tatarstan,140700
3698,Norilsk,RUS,Krasnojarsk,140800
3697,Kolpino,RUS,Pietari,141200
3696,Murom,RUS,Vladimir,142400
3695,Elektrostal,RUS,Moskova,147000
3694,Kolomna,RUS,Moskova,150700
3693,Mytištši,RUS,Moskova,155700
3692,Salavat,RUS,Baškortostan,156800
3691,Ussurijsk,RUS,Primorje,157300
3690,Nahodka,RUS,Primorje,157700
3689,Kovrov,RUS,Vladimir,159900
3688,Rubtsovsk,RUS,Altai,162600
3687,Ljubertsy,RUS,Moskova,163900
3686,Armavir,RUS,Krasnodar,164900
3685,Miass,RUS,Tšeljabinsk,166200
3684,Maikop,RUS,Adygea,167300
3683,Abakan,RUS,Hakassia,169200
3682,Volgodonsk,RUS,Rostov-na-Donu,178200
3681,Juzno-Sahalinsk,RUS,Sahalin,179200
3680,Berezniki,RUS,Perm,181900
3679,Novotšerkassk,RUS,Rostov-na-Donu,184400
3678,Grozny,RUS,Tšetšenia,186000
3677,Syzran,RUS,Samara,186900
3676,Engels,RUS,Saratov,189000
3675,Kamensk-Uralski,RUS,Sverdlovsk,190600
3674,Petropavlovsk-Kamtšatski,RUS,Kamtšatka,194100
3673,Podolsk,RUS,Moskova,194300
3672,Jakutsk,RUS,"Saha (Jakutia)",195400
3671,Zlatoust,RUS,Tšeljabinsk,196900
3670,Pihkova,RUS,Pihkova,201500
3669,Novorossijsk,RUS,Krasnodar,203300
3668,Balakovo,RUS,Saratov,206000
3667,Zelenograd,RUS,"Moscow (City)",207100
3666,"Staryi Oskol",RUS,Belgorod,213800
3665,Šahty,RUS,Rostov-na-Donu,221800
3664,Blagoveštšensk,RUS,Amur,222000
3663,Niznekamsk,RUS,Tatarstan,223400
3662,Bijsk,RUS,Altai,225000
3661,Severodvinsk,RUS,Arkangeli,229300
3660,Syktyvkar,RUS,Komi,229700
3659,Naltšik,RUS,Kabardi-Balkaria,233400
3658,Niznevartovsk,RUS,Hanti-Mansia,233900
3657,Prokopjevsk,RUS,Kemerovo,237300
3656,Rybinsk,RUS,Jaroslavl,239600
3655,Joškar-Ola,RUS,Marinmaa,249200
3654,Angarsk,RUS,Irkutsk,264700
3653,Sterlitamak,RUS,Baškortostan,265200
3652,Orsk,RUS,Orenburg,273900
3651,Surgut,RUS,Hanti-Mansia,274900
3650,Dzerzinsk,RUS,"Nizni Novgorod",277100
3649,Bratsk,RUS,Irkutsk,277600
3648,Petroskoi,RUS,Karjala,282100
3647,Taganrog,RUS,Rostov-na-Donu,284400
3646,Volzski,RUS,Volgograd,286900
3645,Kostroma,RUS,Kostroma,288100
3644,Komsomolsk-na-Amure,RUS,Habarovsk,291600
3643,"Veliki Novgorod",RUS,Novgorod,299500
3642,Vologda,RUS,Vologda,302500
3641,Tšita,RUS,Tšita,309900
3640,Vladikavkaz,RUS,"North Ossetia-Alania",310100
3639,Tambov,RUS,Tambov,312000
3638,Saransk,RUS,Mordva,314800
3637,Tšerepovets,RUS,Vologda,324400
3636,Mahatškala,RUS,Dagestan,332800
3635,Vladimir,RUS,Vladimir,337100
3634,Kaluga,RUS,Kaluga,339300
3633,Belgorod,RUS,Belgorod,342000
3632,Stavropol,RUS,Stavropol,343300
3631,Orjol,RUS,Orjol,344500
3630,Smolensk,RUS,Smolensk,353400
3629,Sotši,RUS,Krasnodar,358600
3628,Arkangeli,RUS,Arkangeli,361800
3627,Kurgan,RUS,Kurgan,364700
3626,Ulan-Ude,RUS,Burjatia,370400
3625,Murmansk,RUS,Murmansk,376300
3624,"Nizni Tagil",RUS,Sverdlovsk,390900
3623,Kaliningrad,RUS,Kaliningrad,424400
3622,Magnitogorsk,RUS,Tšeljabinsk,427900
3621,Kursk,RUS,Kursk,443500
3620,Tver,RUS,Tver,454900
3619,Brjansk,RUS,Brjansk,457400
3618,Tšeboksary,RUS,Tšuvassia,459200
3617,Ivanovo,RUS,Ivanovo,459200
3616,Kirov,RUS,Kirov,466200
3615,Tomsk,RUS,Tomsk,482100
3614,Astrahan,RUS,Astrahan,486100
3613,Kemerovo,RUS,Kemerovo,492700
3612,Tjumen,RUS,Tjumen,503400
3611,Tula,RUS,Tula,506100
3610,"Nabereznyje Tšelny",RUS,Tatarstan,514700
3609,Lipetsk,RUS,Lipetsk,521000
3608,Orenburg,RUS,Orenburg,523600
3607,Rjazan,RUS,Rjazan,529900
3606,Penza,RUS,Penza,532200
3605,Novokuznetsk,RUS,Kemerovo,561600
3604,Barnaul,RUS,Altai,580100
3603,Irkutsk,RUS,Irkutsk,593700
3602,Vladivostok,RUS,Primorje,606200
3601,Habarovsk,RUS,Habarovsk,609400
3600,Jaroslavl,RUS,Jaroslavl,616700
3599,Krasnodar,RUS,Krasnodar,639000
3598,Izevsk,RUS,Udmurtia,652800
3597,Uljanovsk,RUS,Uljanovsk,667400
3596,Toljatti,RUS,Samara,722900
3595,Saratov,RUS,Saratov,874000
3594,Krasnojarsk,RUS,Krasnojarsk,875500
3593,Voronez,RUS,Voronez,907700
3592,Volgograd,RUS,Volgograd,993400
3591,Perm,RUS,Perm,1009700
3590,Rostov-na-Donu,RUS,Rostov-na-Donu,1012700
3589,Tšeljabinsk,RUS,Tšeljabinsk,1083200
3588,Ufa,RUS,Baškortostan,1091200
3587,Kazan,RUS,Tatarstan,1101000
3586,Omsk,RUS,Omsk,1148900
3585,Samara,RUS,Samara,1156100
3584,Jekaterinburg,RUS,Sverdlovsk,1266300
3583,"Nizni Novgorod",RUS,"Nizni Novgorod",1357000
3582,Novosibirsk,RUS,Novosibirsk,1398800
3581,"St Petersburg",RUS,Pietari,4694000
3580,Moscow,RUS,"Moscow (City)",8389200
