ID,Name,CountryCode,District,Population
2666,"Hidalgo del Parral",MEX,Chihuahua,100881
2658,"Huejutla de Reyes",MEX,Hidalgo,108017
2610,Huimanguillo,MEX,Tabasco,158335
2592,Huixquilucan,MEX,México,193156
2639,"Iguala de la Independencia",MEX,Guerrero,123883
2549,Irapuato,MEX,Guanajuato,440039
2567,Ixtapaluca,MEX,México,293160
2651,Ixtlahuaca,MEX,México,115548
2605,Jiutepec,MEX,Morelos,170428
2676,"José Azueta",MEX,Guerrero,95448
2520,Juárez,MEX,Chihuahua,1217818
2589,"La Paz",MEX,"Baja California Sur",196708
2586,"La Paz",MEX,México,213045
2632,"Lagos de Moreno",MEX,Jalisco,127949
2673,"Las Margaritas",MEX,Chiapas,97389
2604,"Lázaro Cárdenas",MEX,"Michoacán de Ocampo",170878
2522,León,MEX,Guanajuato,1133576
2653,Lerdo,MEX,Durango,112272
2671,Lerma,MEX,México,99714
2660,"Los Cabos",MEX,"Baja California Sur",105199
2625,Macuspana,MEX,Tabasco,133795
2638,Manzanillo,MEX,Colima,124014
2646,"Martínez de la Torre",MEX,Veracruz,118815
2554,Matamoros,MEX,Tamaulipas,416428
2684,Matamoros,MEX,"Coahuila de Zaragoza",91858
2557,Mazatlán,MEX,Sinaloa,380265
2530,Mérida,MEX,Yucatán,703324
2590,Metepec,MEX,México,194265
2526,Mexicali,MEX,"Baja California",764902
2612,Minatitlán,MEX,Veracruz,152983
2591,Monclova,MEX,"Coahuila de Zaragoza",193657
2523,Monterrey,MEX,"Nuevo León",1108499
2537,Morelia,MEX,"Michoacán de Ocampo",619958
2525,"Naucalpan de Juárez",MEX,México,857511
2620,Navojoa,MEX,Sonora,140495
2615,Navolato,MEX,Sinaloa,145396
2519,Nezahualcóyotl,MEX,México,1224924
2572,"Nicolás Romero",MEX,México,269393
2609,Nogales,MEX,Sonora,159103
2564,"Nuevo Laredo",MEX,Tamaulipas,310277
2576,"Oaxaca de Juárez",MEX,Oaxaca,256848
2602,Ocosingo,MEX,Chiapas,171495
2647,Orizaba,MEX,Veracruz,118488
2587,"Othón P. Blanco (Chetumal)",MEX,"Quintana Roo",208014
2578,"Pachuca de Soto",MEX,Hidalgo,244688
2685,Pánuco,MEX,Veracruz,90551
2606,Papantla,MEX,Veracruz,170123
2617,Pénjamo,MEX,Guanajuato,143927
2633,"Piedras Negras",MEX,"Coahuila de Zaragoza",127898
2613,"Poza Rica de Hidalgo",MEX,Veracruz,152678
2518,Puebla,MEX,Puebla,1346176
2594,"Puerto Vallarta",MEX,Jalisco,183741
2536,Querétaro,MEX,"Querétaro de Arteaga",639839
2552,Reynosa,MEX,Tamaulipas,419776
2663,"Río Bravo",MEX,Tamaulipas,103901
2580,Salamanca,MEX,Guanajuato,226864
2539,Saltillo,MEX,"Coahuila de Zaragoza",577352
2681,Salvatierra,MEX,Guanajuato,94322
2618,"San Andrés Tuxtla",MEX,Veracruz,142251
2627,"San Cristóbal de las Casas",MEX,Chiapas,132317
2678,"San Felipe",MEX,Guanajuato,95305
2599,"San Felipe del Progreso",MEX,México,177330
2667,"San Francisco del Rincón",MEX,Guanajuato,100149
2626,"San Juan Bautista Tuxtepec",MEX,Oaxaca,133675
2598,"San Juan del Río",MEX,Querétaro,179300
2675,"San Luis de la Paz",MEX,Guanajuato,96763
2532,"San Luis Potosí",MEX,"San Luis Potosí",669353
2616,"San Luis Río Colorado",MEX,Sonora,145276
2644,"San Martín Texmelucan",MEX,Puebla,121093
2542,"San Nicolás de los Garza",MEX,"Nuevo León",495540
2670,"San Pedro Cholula",MEX,Puebla,99734
2636,"San Pedro Garza García",MEX,"Nuevo León",126147
2581,"Santa Catarina",MEX,"Nuevo León",226573
2677,"Santiago Ixcuintla",MEX,Nayarit,95311
2624,Silao,MEX,Guanajuato,134037
2597,"Soledad de Graciano Sánchez",MEX,"San Luis Potosí",179956
2566,Tampico,MEX,Tamaulipas,294789
2680,Tantoyuca,MEX,Veracruz,94709
2571,Tapachula,MEX,Chiapas,271141
2668,"Taxco de Alarcón",MEX,Guerrero,99907
2601,Tecámac,MEX,México,172410
2672,Tecomán,MEX,Colima,99296
2582,Tehuacán,MEX,Puebla,225943
2679,Tejupilco,MEX,México,94934
2664,Temapache,MEX,Veracruz,102824
2683,Temixco,MEX,Morelos,92686
2645,"Tepatitlán de Morelos",MEX,Jalisco,118948
2565,Tepic,MEX,Nayarit,305025
2588,Texcoco,MEX,México,203681
2687,"Tierra Blanca",MEX,Veracruz,89143
2521,Tijuana,MEX,"Baja California",1212232
2641,"Tlajomulco de Zúñiga",MEX,Jalisco,123220
2529,"Tlalnepantla de Baz",MEX,México,720755
2545,Tlaquepaque,MEX,Jalisco,475472
2534,Toluca,MEX,México,665617
2562,Tonalá,MEX,Jalisco,336109
2540,Torreón,MEX,"Coahuila de Zaragoza",529093
2642,"Tulancingo de Bravo",MEX,Hidalgo,121946
2682,Tultepec,MEX,México,93364
2551,Tultitlán,MEX,México,432411
2635,Túxpam,MEX,Veracruz,126475
2550,"Tuxtla Gutiérrez",MEX,Chiapas,433544
2574,Uruapan,MEX,"Michoacán de Ocampo",265211
2563,"Valle de Chalco Solidaridad",MEX,México,323113
2628,"Valle de Santiago",MEX,Guanajuato,130557
2547,Veracruz,MEX,Veracruz,457119
2575,Victoria,MEX,Tamaulipas,262686
2555,Xalapa,MEX,Veracruz,390058
2640,Zacatecas,MEX,Zacatecas,123700
2608,Zamora,MEX,"Michoacán de Ocampo",161191
2524,Zapopan,MEX,Jalisco,1002239
2643,Zinacantepec,MEX,México,121715
2621,Zitácuaro,MEX,"Michoacán de Ocampo",137970
2669,Zumpango,MEX,México,99781
