ID,Name,CountryCode,District,Population
2201,Kaili,CHN,Guizhou,113958
2200,Guigang,CHN,Guangxi,114025
2199,Yuyao,CHN,Zhejiang,114065
2198,Renqiu,CHN,Hebei,114256
2197,Qinzhou,CHN,Guangxi,114586
2196,Hongjiang,CHN,Hunan,116188
2195,Puqi,CHN,Hubei,117264
2194,Kuytun,CHN,Xinxiang,118553
2193,Lianyuan,CHN,Hunan,118858
2192,Lhasa,CHN,Tibet,120000
2191,Manzhouli,CHN,"Inner Mongolia",120023
2190,Heyuan,CHN,Guangdong,120101
2189,Sanmenxia,CHN,Henan,120523
2188,Jiaonan,CHN,Shandong,121397
2187,Linchuan,CHN,Jiangxi,121949
2186,Zhumadian,CHN,Henan,123232
2185,Dujiangyan,CHN,Sichuan,123357
2184,Laohekou,CHN,Hubei,123366
2183,Chaohu,CHN,Anhui,123676
2182,Linqing,CHN,Shandong,123958
2181,Kaiyuan,CHN,Liaoning,124219
2180,Chuzhou,CHN,Anhui,125341
2179,Luohe,CHN,Henan,126438
2178,Huaihua,CHN,Hunan,126785
2177,Qidong,CHN,Jiangsu,126872
2176,Qingzhou,CHN,Shandong,128258
2175,Loudi,CHN,Hunan,128418
2174,Weihai,CHN,Shandong,128888
2173,Zalantun,CHN,"Inner Mongolia",130031
2172,Leiyang,CHN,Hunan,130115
2171,Huai´an,CHN,Jiangsu,131149
2170,Tiefa,CHN,Liaoning,131807
2169,Yushu,CHN,Jilin,131861
2168,Meixian,CHN,Guangdong,132156
2167,Changji,CHN,Xinxiang,132260
2166,Shangrao,CHN,Jiangxi,132455
2165,Mishan,CHN,Heilongjiang,132744
2164,Duyun,CHN,Guizhou,132971
2163,Wuwei,CHN,Gansu,133101
2162,Linhe,CHN,"Inner Mongolia",133183
2161,Binzhou,CHN,Shandong,133555
2160,Hailun,CHN,Heilongjiang,133565
2159,Wendeng,CHN,Shandong,133910
2158,Xichang,CHN,Sichuan,134419
2157,Longyan,CHN,Fujian,134481
2156,Jincheng,CHN,Shanxi,136396
2155,Anda,CHN,Heilongjiang,136446
2154,Dali,CHN,Yunnan,136554
2153,Xianning,CHN,Hubei,136811
2152,Laiyang,CHN,Shandong,137080
2151,Lengshuijiang,CHN,Hunan,137994
2150,Da´an,CHN,Jilin,138963
2149,Longjing,CHN,Jilin,139417
2148,Weinan,CHN,Shaanxi,140169
2147,Ankang,CHN,Shaanxi,142170
2146,Suizhou,CHN,Hubei,142302
2145,Shuangcheng,CHN,Heilongjiang,142659
2144,Liu´an,CHN,Anhui,144248
2143,Jinhua,CHN,Zhejiang,144280
2142,Yulin,CHN,Guangxi,144467
2141,Suining,CHN,Sichuan,146086
2140,Zhoukou,CHN,Henan,146288
2139,Langfang,CHN,Hebei,148105
2138,Longkou,CHN,Shandong,148362
2137,Ji´an,CHN,Jiangxi,148583
2136,Pingdu,CHN,Shandong,150123
2135,Taonan,CHN,Jilin,150168
2134,Yichun,CHN,Jiangxi,151585
2133,Suzhou,CHN,Anhui,151862
2132,Taizhou,CHN,Jiangsu,152442
2131,Jiaozhou,CHN,Shandong,153364
2130,Liangcheng,CHN,Shandong,156307
2129,Zhoushan,CHN,Zhejiang,156317
2128,Rui´an,CHN,Zhejiang,156468
2127,Wanxian,CHN,Sichuan,156823
2126,Korla,CHN,Xinxiang,159344
2125,Ulanhot,CHN,"Inner Mongolia",159538
2124,Sanming,CHN,Fujian,160691
2123,Jinmen,CHN,Hubei,160794
2122,Huizhou,CHN,Guangdong,161023
2121,Hami,CHN,Xinxiang,161315
2120,Xinghua,CHN,Jiangsu,161910
2119,Zaoyang,CHN,Hubei,162198
2118,Xiaoshan,CHN,Zhejiang,162930
2117,Jining,CHN,"Inner Mongolia",163552
2116,Aqsu,CHN,Xinxiang,164092
2115,Qingyuan,CHN,Guangdong,164641
2114,Zhuhai,CHN,Guangdong,164747
2113,Shangqiu,CHN,Henan,164880
2112,Xiaogan,CHN,Hubei,166280
2111,Chenzhou,CHN,Hunan,169400
2110,Danyang,CHN,Jiangsu,169603
2109,Hanzhong,CHN,Shaanxi,169930
2108,Xinyu,CHN,Jiangxi,173524
2107,Fuling,CHN,Sichuan,173878
2106,Anshun,CHN,Guizhou,174142
2105,Qashqar,CHN,Xinxiang,174570
2104,Jiangyou,CHN,Sichuan,175753
2103,Huadian,CHN,Jilin,175873
2102,Puyang,CHN,Henan,175988
2101,Jiaohe,CHN,Jilin,176367
2100,Ghulja,CHN,Xinxiang,177193
2099,Qujing,CHN,Yunnan,178669
2098,Maoming,CHN,Guangdong,178683
2097,Fuyang,CHN,Anhui,179572
2096,Shaoxing,CHN,Zhejiang,179818
2095,Zhaodong,CHN,Heilongjiang,179976
2094,Jiutai,CHN,Jilin,180130
2093,Nanchong,CHN,Sichuan,180273
2092,Hailar,CHN,"Inner Mongolia",180650
2091,Zhangzhou,CHN,Fujian,181424
2090,Changshu,CHN,Jiangsu,181805
2089,Guangyuan,CHN,Sichuan,182241
2088,Deyang,CHN,Sichuan,182488
2087,Rizhao,CHN,Shandong,185048
2086,Quanzhou,CHN,Fujian,185154
2085,Yiyang,CHN,Hunan,185818
2084,Tianmen,CHN,Hubei,186332
2083,Linfen,CHN,Shanxi,187309
2082,Daxian,CHN,Sichuan,188101
2081,Heze,CHN,Shandong,189293
2080,Ezhou,CHN,Hubei,190123
2079,Honghu,CHN,Hubei,190772
2078,Yuci,CHN,Shanxi,191356
2077,Dongtai,CHN,Jiangsu,192247
2076,Xinyang,CHN,Henan,192509
2075,Fuyu,CHN,Jilin,192981
2074,Fengcheng,CHN,Jiangxi,193784
2073,Beipiao,CHN,Liaoning,194301
2072,Zhaoqing,CHN,Guangdong,194784
2071,Nanping,CHN,Fujian,195064
2070,Dezhou,CHN,Shandong,195485
2069,Acheng,CHN,Heilongjiang,197595
2068,Qaramay,CHN,Xinxiang,197602
2067,Laizhou,CHN,Shandong,198664
2066,Yixing,CHN,Jiangsu,200824
2065,Bei´an,CHN,Heilongjiang,204899
2064,Baiyin,CHN,Gansu,204970
2063,Qianjiang,CHN,Hubei,205504
2062,Haicheng,CHN,Liaoning,205560
2061,Liaocheng,CHN,Shandong,207844
2060,Xuchang,CHN,Henan,208815
2059,Meihekou,CHN,Jilin,209038
2058,Wuzhou,CHN,Guangxi,210452
2057,Jiaxing,CHN,Zhejiang,211526
2056,Hebi,CHN,Henan,212976
2055,Jiangyin,CHN,Jiangsu,213659
2054,Gejiu,CHN,Yunnan,214294
2053,Qitaihe,CHN,Heilongjiang,214957
2052,Yangjiang,CHN,Guangdong,215196
2051,Shangzi,CHN,Heilongjiang,215373
2050,Baicheng,CHN,Jilin,217987
2049,Huzhou,CHN,Zhejiang,218071
2048,Ganzhou,CHN,Jiangxi,220129
2047,Chaoyang,CHN,Liaoning,222394
2046,Xiantao,CHN,Hubei,222884
2045,Gongziling,CHN,Jilin,226569
2044,Suihua,CHN,Heilongjiang,227881
2043,Tongling,CHN,Anhui,228017
2042,Jiangmen,CHN,Guangdong,230587
2041,Yanji,CHN,Jilin,230892
2040,Dunhua,CHN,Jilin,235100
2039,Huaiyin,CHN,Jiangsu,239675
2038,Yibin,CHN,Sichuan,241019
2037,Cangzhou,CHN,Hebei,242708
2036,Nanyang,CHN,Henan,243303
2035,Tianshui,CHN,Gansu,244974
2034,Chengde,CHN,Hebei,246799
2033,Laiwu,CHN,Shandong,246833
2032,Shaoyang,CHN,Hunan,247227
2031,Anqing,CHN,Anhui,250718
2030,Wafangdian,CHN,Liaoning,251733
2029,Tieling,CHN,Liaoning,254842
2028,Tongliao,CHN,"Inner Mongolia",255129
2027,Neijiang,CHN,Sichuan,256012
2026,Shizuishan,CHN,Ningxia,257862
2025,Zunyi,CHN,Guizhou,261862
2024,Luzhou,CHN,Sichuan,262892
2023,Mianyang,CHN,Sichuan,262947
2022,Wuhai,CHN,"Inner Mongolia",264081
2021,Jining,CHN,Shandong,265248
2020,Tieli,CHN,Heilongjiang,265683
2019,Shiyan,CHN,Hubei,273786
2018,Zhongshan,CHN,Guangdong,278829
2017,Tongchuan,CHN,Shaanxi,280657
2016,Jingdezhen,CHN,Jiangxi,281183
2015,Xintai,CHN,Shandong,281248
2014,Shashi,CHN,Hubei,281352
2013,Dongying,CHN,Shandong,281728
2012,Jiujiang,CHN,Jiangxi,291187
2011,Yancheng,CHN,Jiangsu,296831
2010,Shihezi,CHN,Xinxiang,299676
2009,Changde,CHN,Hunan,301276
2008,Xingtai,CHN,Hebei,302789
2007,Yueyang,CHN,Hunan,302800
2006,Foshan,CHN,Guangdong,303160
2005,Ma´anshan,CHN,Anhui,305421
2004,Dongwan,CHN,Guangdong,308669
2003,Yangzhou,CHN,Jiangsu,312892
2002,Chaozhou,CHN,Guangdong,313469
2001,Tengzhou,CHN,Shandong,315083
2000,Changzhi,CHN,Shanxi,317144
1999,Siping,CHN,Jilin,317223
1998,Tonghua,CHN,Jilin,324600
1997,Linyi,CHN,Shandong,324720
1996,Baoji,CHN,Shaanxi,337765
1995,Leshan,CHN,Sichuan,341128
1994,Nantong,CHN,Jiangsu,343341
1993,Shaoguan,CHN,Guangdong,350043
1992,Chifeng,CHN,"Inner Mongolia",350077
1991,Tai´an,CHN,Shandong,350696
1990,Xianyang,CHN,Shaanxi,352125
1989,Lianyungang,CHN,Jiangsu,354139
1988,Liaoyuan,CHN,Jilin,354141
1987,Jinxi,CHN,Liaoning,357052
1986,Yangquan,CHN,Shanxi,362268
1985,Panjin,CHN,Liaoning,362773
1984,Liupanshui,CHN,Guizhou,363954
1983,Guilin,CHN,Guangxi,364130
1982,Qinhuangdao,CHN,Hebei,364972
1981,Huaibei,CHN,Anhui,366549
1980,Zhenjiang,CHN,Jiangsu,368316
1979,Yichang,CHN,Hubei,371601
1978,Yakeshi,CHN,"Inner Mongolia",377869
1977,Zaozhuang,CHN,Shandong,380846
1976,Shuangyashan,CHN,Heilongjiang,386081
1975,Zigong,CHN,Sichuan,393184
1974,Zhangjiang,CHN,Guangdong,400997
1973,Wenzhou,CHN,Zhejiang,401871
1972,Jiaozuo,CHN,Henan,409100
1971,Zhuzhou,CHN,Hunan,409924
1970,Xiangfan,CHN,Hubei,410407
1969,Pingdingshan,CHN,Henan,410775
1968,Panzhihua,CHN,Sichuan,415466
1967,Anyang,CHN,Henan,420332
1966,Yingkou,CHN,Liaoning,421589
1965,Pingxiang,CHN,Jiangxi,425579
1964,Wuhu,CHN,Anhui,425740
1963,Weifang,CHN,Shandong,428522
1962,Xiangtan,CHN,Hunan,441968
1961,Bengbu,CHN,Anhui,449245
1960,Yantai,CHN,Shandong,452127
1959,Haikou,CHN,Hainan,454300
1958,Huangshi,CHN,Hubei,457601
1957,Xinxiang,CHN,Henan,473762
1956,Hunjiang,CHN,Jilin,482043
1955,Baoding,CHN,Hebei,483155
1954,Hengyang,CHN,Hunan,487148
1953,Liaoyang,CHN,Liaoning,492559
1952,Jiamusi,CHN,Heilongjiang,493409
1951,Kaifeng,CHN,Henan,510000
1949,Dandong,CHN,Liaoning,520000
1950,Hegang,CHN,Heilongjiang,520000
1948,Zhangjiakou,CHN,Hebei,530000
1947,Changzhou,CHN,Jiangsu,530000
1946,Yinchuan,CHN,Ningxia,544500
1945,Mudanjiang,CHN,Heilongjiang,570000
1944,Jinzhou,CHN,Liaoning,570000
1943,Shantou,CHN,Guangdong,580000
1942,Liuzhou,CHN,Guangxi,610000
1941,"Amoy [Xiamen]",CHN,Fujian,627500
1940,Fuxin,CHN,Liaoning,640000
1939,Daqing,CHN,Heilongjiang,660000
1938,Jixi,CHN,Heilongjiang,683885
1937,Huainan,CHN,Anhui,700000
1936,Xining,CHN,Qinghai,700200
1935,Suzhou,CHN,Jiangsu,710000
1934,Luoyang,CHN,Henan,760000
1933,Benxi,CHN,Liaoning,770000
1931,Datong,CHN,Shanxi,800000
1932,Yichun,CHN,Heilongjiang,800000
1930,Xuzhou,CHN,Jiangsu,810000
1929,Wuxi,CHN,Jiangsu,830000
1928,Handan,CHN,Hebei,840000
1927,Hohhot,CHN,"Inner Mongolia",916700
1926,Shenzhen,CHN,Guangdong,950500
1925,Baotou,CHN,"Inner Mongolia",980000
1923,Jilin,CHN,Jilin,1040000
1924,Tangshan,CHN,Hebei,1040000
1922,Qiqihar,CHN,Heilongjiang,1070000
1921,Zibo,CHN,Shandong,1140000
1920,Nanning,CHN,Guangxi,1161800
1919,Fushun,CHN,Liaoning,1200000
1918,Anshan,CHN,Liaoning,1200000
1917,"Urumtši [Ürümqi]",CHN,Xinxiang,1310100
1916,Hefei,CHN,Anhui,1369100
1915,Ningbo,CHN,Zhejiang,1371200
1914,Guiyang,CHN,Guizhou,1465200
1913,Lanzhou,CHN,Gansu,1565800
1912,Fuzhou,CHN,Fujian,1593800
1911,Nanchang,CHN,Jiangxi,1691600
1910,Changsha,CHN,Hunan,1809800
1909,Kunming,CHN,Yunnan,1829500
1908,Taiyuan,CHN,Shanxi,1968400
1907,Shijiazhuang,CHN,Hebei,2041500
1906,Zhengzhou,CHN,Henan,2107200
1905,Hangzhou,CHN,Zhejiang,2190500
1904,Jinan,CHN,Shandong,2278100
1903,Qingdao,CHN,Shandong,2596000
1902,Dalian,CHN,Liaoning,2697000
1901,Xi´an,CHN,Shaanxi,2761400
1900,Changchun,CHN,Jilin,2812000
1899,"Nanking [Nanjing]",CHN,Jiangsu,2870300
1898,Chengdu,CHN,Sichuan,3361500
1897,"Kanton [Guangzhou]",CHN,Guangdong,4256300
1896,Shenyang,CHN,Liaoning,4265200
1895,Harbin,CHN,Heilongjiang,4289800
1894,Wuhan,CHN,Hubei,4344600
1893,Tianjin,CHN,Tianjin,5286800
1892,Chongqing,CHN,Chongqing,6351600
1891,Peking,CHN,Peking,7472000
1890,Shanghai,CHN,Shanghai,9696300
